ncbigene_id	name	chr	start	stop
25973	PARS2	1	54756897	54764522
25974	MMACHC	1	45500228	45513381
25975	EGFL6	X	13569600	13633574
25976	TIPARP	3	156674589	156706769
25977	NECAP1	12	8082273	8097880
25978	CHMP2B	3	87227308	87255555
25979	DHRS7B	17	21123367	21191444
25980	AAR2	20	36236135	36256933
25981	DNAH1	3	52313009	52400496
25983	NGDN	14	23469702	23478825
25984	KRT23	17	40922695	40937645
25987	TSKU	11	76782279	76798143
25988	HINFP	11	119121576	119136058
25989	ULK3	15	74836117	74843165
25992	SNED1	2	240997409	241095567
25994	HIGD1A	3	42782907	42804489
25996	REXO2	11	114439466	114450278
25998	IBTK	6	82169986	82247746
25999	CLIP3	19	36014659	36032872
26000	TBC1D10B	16	30357101	30370493
26001	RNF167	17	4940091	4945221
26002	MOXD1	6	132296054	132401519
26003	GORASP2	2	170928476	170967129
26005	C2CD3	11	74012577	74171209
26007	TKFC	11	61333227	61353425
26009	ZZZ3	1	77561525	77683439
26010	SPATS2L	2	200305878	200482263
26011	TENM4	11	78652828	79441029
26012	NSMF	9	137447569	137459333
26013	L3MBTL1	20	43507696	43550953
26015	RPAP1	15	41517175	41544256
26017	FAM32A	19	16185183	16192045
26018	LRIG1	3	66378796	66501120
26019	UPF2	10	11920021	12043169
26020	LRP10	14	22871612	22881712
26022	TMEM98	17	32928152	32944314
26024	PTCD1	7	99416738	99438797
26025	PCDHGA12	5	141430506	141512974
26027	ACOT11	1	54548227	54639191
26030	PLEKHG3	14	64704127	64750248
26031	OSBPL3	7	24796536	24980217
26032	SUSD5	3	33150040	33218951
26033	ATRNL1	10	115093364	115948998
26034	IPCEF1	6	154154495	154356802
26035	GLCE	15	69160554	69272208
26036	ZNF451	6	57088969	57170304
26037	SIPA1L1	14	71320417	71741208
26038	CHD5	1	6101786	6180320
26039	SS18L1	20	62143764	62182513
26040	SETBP1	18	44680071	45068509
26043	UBXN7	3	196347658	196454322
26045	LRRTM2	5	138868920	138875334
26046	LTN1	21	28928143	28992987
26047	CNTNAP2	7	146116206	148420997
26048	ZNF500	16	4745960	4767218
26049	FAM169A	5	74777573	74867993
26050	SLITRK5	13	87671370	87679615
26051	PPP1R16B	20	38805693	38923023
26052	DNM3	1	171841494	172418465
26053	AUTS2	7	69598474	70793505
26054	SENP6	6	75601863	75718280
26056	RAB11FIP5	2	73073381	73112947
26057	ANKRD17	4	73073375	73259765
26058	GIGYF2	2	232697330	232860604
26059	ERC2	3	55508310	56468472
26060	APPL1	3	57227728	57273470
26061	HACL1	3	15560698	15601568
26062	HYAL6P	7	123814138	123819429
26063	DECR2	16	401884	412481
26064	RAI14	5	34656302	34832611
26065	LSM14A	19	34172498	34229287
26070	MYRF-AS1	11	61754028	61757663
26071	RTL8A	X	135050931	135052134
26073	POLDIP2	17	28346632	28357526
26074	CFAP61	20	20052513	20360713
26077	GNAO1-AS1	16	56192616	56194524
26080	FAM230C	13	18195296	18232015
26082	LINC02249	15	30196035	30214539
26083	TBC1D29P	17	30559639	30565666
26084	ARHGEF26	3	154121002	154257826
26085	KLK13	19	51055625	51065105
26086	GPSM1	9	136327538	136359604
26088	GGA1	22	37608473	37633563
26090	ABHD12	20	25294742	25390834
26091	HERC4	10	67921904	68075323
26092	TOR1AIP1	1	179882284	179920075
26093	CCDC9	19	47256524	47271957
26094	DCAF4	14	72926336	72962097
26095	PTPN20	10	46911371	47003828
26097	CHTOP	1	153634065	153646305
26098	EDRF1	10	125719546	125764142
26099	SZRD1	1	16367241	16398144
26100	WIPI2	7	5190232	5233854
26102	DKFZP434A062	9	136322301	136327322
26103	LRIT1	10	84231519	84241545
26108	PYGO1	15	55538883	55588970
26112	CCDC69	5	151181051	151224091
26115	TANC2	17	62966234	63427705
26118	WSB1	17	27294079	27315925
26119	LDLRAP1	1	25543587	25590399
26121	PRPF31	19	54115705	54131718
26122	EPC2	2	148644750	148788490
26123	TCTN3	10	95663400	95693953
26127	FGFR1OP2	12	26938469	26966647
26128	KIFBP	10	68988802	69016981
26130	GAPVD1	9	125261793	125367206
26133	TRPC4AP	20	35002403	35092834
26134	RALGAPA1P1	9	105519823	105527318
26135	SERBP1	1	67407809	67430401
26136	TES	7	116210538	116258785
26137	ZBTB20	3	114314499	115147287
26138	LINC00588	8	57279542	57284730
26140	TTLL3	3	9809726	9836364
26145	IRF2BP1	19	45883607	45886140
26146	TRAF3IP1	2	238320488	238400899
26147	PHF19	9	120855650	120902159
26149	ZNF658	9	66900724	66932140
26150	RIBC2	22	45413692	45432508
26151	NAT9	17	74770528	74776394
26152	ZNF337	20	25673194	25696878
26153	KIF26A	14	104138586	104180897
26154	ABCA12	2	214931541	215138625
26155	NOC2L	1	944202	959255
26156	RSL1D1	16	11833849	11851541
26157	GIMAP2	7	150685705	150693640
26160	IFT172	2	27444372	27489818
26164	MTG2	20	62183027	62203567
26165	SPATA31A7	9	61190035	61196279
26166	RGS22	8	99960935	100106945
26167	PCDHB5	5	141135205	141138614
26168	SENP3	17	7561918	7571968
26173	INTS1	7	1470276	1504388
26175	TMEM251	14	93184973	93188462
26184	OR1F2P	16	3215561	3216545
26188	OR1C1	1	247754845	247760555
26189	OR1A2	17	3197518	3198447
26190	FBXW2	9	120756973	120793439
26191	PTPN22	1	113813810	113871760
26205	GMEB2	20	63587601	63627100
26206	SPAG8	9	35807784	35812271
26207	PITPNC1	17	67377280	67697255
26211	OR2F1	7	143907151	143964359
26212	OR2B6	6	27957240	27958181
26219	OR1J4	9	122519140	122520081
26220	DGCR5	22	18970497	19031241
26223	FBXL21P	5	135930296	135941995
26224	FBXL3	13	76992596	77027163
26225	ARL5A	2	151798796	151828420
26226	FBXW4P1	22	23262766	23265004
26227	PHGDH	1	119711933	119744217
26228	STAP1	4	67558726	67607336
26229	B3GAT3	11	62615295	62621985
26230	TIAM2	6	154995314	155257722
26231	LRRC29	16	67207138	67227061
26232	FBXO2	1	11648386	11654428
26233	FBXL6	8	144355430	144358471
26234	FBXL5	4	15604380	15681543
26235	FBXL4	6	98868534	98948005
26238	LINC01558	6	167784536	167796858
26239	LCE2B	1	152686122	152687396
26240	FAM50B	6	3831900	3851319
26242	OR4C1P	11	55509637	55510761
26245	OR2M4	1	248231416	248244678
26246	OR2L2	1	248030069	248042304
26247	OR2L1P	1	247990266	247991190
26248	OR2K2	9	111327228	111330223
26249	KLHL3	5	137617499	137736088
26251	KCNG2	18	79797937	79903511
26253	CLEC4E	12	8533304	8541326
26254	OPTC	1	203494152	203508948
26255	PTTG3P	8	66767328	66768033
26256	CABYR	18	24138955	24161599
26257	NKX2-8	14	36580003	36582613
26258	BLOC1S6	15	45587122	45609715
26259	FBXW8	12	116910948	117032497
26260	FBXO25	8	406812	477966
26261	FBXO24	7	100582489	100601116
26262	TSPAN17	5	176647483	176659050
26263	FBXO22	15	75903877	75942510
26266	SLC13A4	7	135681230	135728185
26267	FBXO10	9	37510891	37576379
26268	FBXO9	6	53057806	53100872
26269	FBXO8	4	174236657	174283666
26270	FBXO6	1	11664199	11674353
26271	FBXO5	6	152970534	152983578
26272	FBXO4	5	41918060	42040229
26273	FBXO3	11	33740943	33774519
26275	HIBCH	2	190203919	190319825
26276	VPS33B	15	90998415	91022838
26277	TINF2	14	24239639	24242673
26278	SACS	13	23328826	23433727
26279	PLA2G2D	1	20111938	20119535
26280	IL1RAPL2	X	104566198	105769728
26281	FGF20	8	16992180	17002344
26284	ERAL1	17	28855015	28861060
26285	CLDN17	21	30165564	30166804
26286	ARFGAP3	22	42796501	42857293
26287	ANKRD2	10	97572440	97583883
26289	AK5	1	77281907	77559965
26290	GALNT8	12	4720399	4772725
26291	FGF21	19	48755523	48758329
26292	MYCBP	1	38862489	38873377
26297	SERGEF	11	17788047	18013046
26298	EHF	11	34621092	34663287
26301	GBGT1	9	133152947	133163913
26307	PCDHA14	5	140861187	140863549
26322	OR4H6P	15	22056902	22057537
26330	GAPDHS	19	35533455	35545318
26333	OR7A17	19	14878202	14886131
26335	OR7A15P	19	14927311	14927960
26338	OR5L2	11	55827218	55828153
26339	OR5K1	3	98463200	98472923
26341	OR5H1	3	98130720	98138547
26343	OR5E1P	11	7849050	7849570
26353	HSPB8	12	119178930	119194745
26354	GNL3	3	52685919	52694496
26355	FAM162A	3	122384181	122412333
26468	LHX6	9	122185625	122228956
26469	PTPN18	2	130356011	130375404
26470	SEZ6L2	16	29871158	29899549
26471	NUPR1	16	28532707	28538973
26472	PPP1R14B	11	64244478	64246942
26473	OR7E16P	19	9191428	9192076
26475	OR7E43P	4	4174398	4175050
26476	OR10J1	1	159397464	159440966
26478	OR7E53P	3	125734492	125735147
26479	OR7E62P	2	71055391	71056037
26492	OR8G2P	11	124224731	124225606
26493	OR8B8	11	124437444	124445695
26494	OR8G1	11	124241094	124254363
26495	OR9A1P	7	141887147	141887935
26496	OR10A3	11	7937170	7941707
26497	OR10D3	11	124183344	124188779
26499	PLEK2	14	67386983	67412164
26502	NARF	17	82458197	82490536
26503	SLC17A5	6	73593378	73653991
26504	CNNM4	2	96760901	96811887
26505	CNNM3	2	96814945	96837108
26507	CNNM1	10	99329100	99394329
26508	HEYL	1	39623434	39639642
26509	MYOF	10	93306428	93482504
26511	CHIC2	4	53996334	54064689
26512	INTS6	13	51353170	51453332
26513	RPL34P2	11	32758226	32758659
26514	RPL34P1	1	168210565	168210982
26515	TIMM10B	11	6481500	6484680
26516	RPS5P1	6	116258444	116259186
26517	TIMM13	19	2425624	2427585
26519	TIMM10	11	57528463	57542504
26520	TIMM9	14	58408493	58427530
26521	TIMM8B	11	112084799	112086755
26523	AGO1	1	35869760	35930531
26524	LATS2	13	20973035	21061585
26525	IL36RN	2	113058637	113064743
26526	TSPAN16	19	11296143	11326995
26528	DAZAP1	19	1407585	1435683
26529	OR12D2	6	29395630	29398007
26530	OR12D1	6	29417064	29418395
26531	OR11A1	6	29425503	29432071
26532	OR10H3	19	15737984	15742342
26533	OR10G3	14	21568519	21580075
26534	OR10G2	14	21633835	21634939
26537	OR51A1P	11	5170056	5171322
26538	OR10H2	19	15728023	15729051
26539	OR10H1	19	15804548	15815663
26540	OR10G1P	14	21601719	21602913
26541	OR10D1P	11	124158421	124159353
26548	ITGB1BP2	X	71301749	71305370
26574	AATF	17	36948953	37056870
26575	RGS17	6	153004458	153131283
26576	SRPK3	X	153781040	153785729
26577	PCOLCE2	3	142817873	142889082
26578	OSTF1	9	75088479	75147264
26579	MYEOV	11	69294154	69297286
26580	BSCL2	11	62690261	62709536
26583	DUX4L8	4	190067934	190069218
26585	GREM1	15	32718003	32745105
26586	CKAP2	13	52455428	52476626
26589	MRPL46	15	88459477	88467387
26590	OR8B7P	11	124324788	124325406
26591	OR8B6P	11	124338811	124339711
26592	OR8B5P	11	124357608	124358410
26595	OR8B2	11	124382393	124397319
26608	TBL2	7	73567536	73578604
26609	VCX	X	7842261	7844142
26610	ELP4	11	31509766	31790323
26614	OR7E66P	3	75348242	75348763
26628	OR7E47P	12	52084745	52108318
26637	OR7E36P	13	41431263	41432257
26640	OR7E33P	13	67910909	67912116
26644	OR7E29P	3	125712134	125713078
26645	OR7E28P	2	158862345	158863291
26647	OR7E25P	19	9204251	9205231
26648	OR7E24	19	9247343	9252624
26651	OR7E19P	19	9265392	9266368
26656	OR7D1P	19	9235343	9235991
26658	OR7C2	19	14941488	14942447
26659	OR7A5	19	14826240	14835184
26661	OR7A8P	19	14852110	14852742
26664	OR7C1	19	14798514	14835184
26668	OR7A3P	19	14903326	14903972
26669	OR7A11P	19	14916413	14917401
26679	OR4G3P	19	94076	94939
26680	OR4G2P	15	101926626	101927302
26681	OR4G1P	19	104601	105469
26682	OR4F4	15	101922141	101923058
26683	OR4F3	5	181342141	181370029
26685	OR4F1P	6	105918	106855
26686	OR4E2	14	21653834	21667641
26687	OR4E1	14	21667885	21673817
26689	OR4D1	17	58148383	58159584
26690	OR4B2P	11	48227429	48228331
26692	OR2W1	6	29044212	29045174
26693	OR2V1	5	181123121	181131168
26694	OR2U2P	6	29268464	29269420
26695	OR2U1P	6	29262658	29264078
26696	OR2T1	1	248403047	248408019
26701	OR2N1P	6	29137769	29138915
26707	OR2J2	6	29170906	29175810
26713	OR2H5P	6	29574072	29574650
26716	OR2H1	6	29457132	29464327
26717	OR2G1P	6	29229229	29230219
26719	OR2E1P	6	28455529	28456156
26735	OR1L3	9	122675129	122676103
26737	OR1L1	9	122661715	122662647
26740	OR1J2	9	122448952	122580426
26742	OR1H1P	9	122607864	122608797
26747	NUFIP1	13	44939248	44989482
26750	RPS6KC1	1	213051240	213378752
26751	SH3YL1	2	218135	264823
26762	HAVCR1	5	157028382	157069632
26765	SNORD12C	20	49278944	49279022
26766	RNU105C	8	54330685	54330894
26767	RNU105B	20	8831184	8831392
26768	SNORA73B	1	28508557	28508761
26769	SNORD81	1	173864145	173864221
26770	SNORD79	1	173865349	173865429
26771	SNORD102	13	27255063	27255134
26772	SNORD4B	17	28723680	28723753
26773	SNORD4A	17	28722581	28722652
26774	SNORD80	1	173864832	173864902
26775	SNORA72	8	98042085	98042216
26776	SNORA71B	20	38425194	38425329
26777	SNORA71A	20	38427305	38427442
26778	SNORA70	X	154400280	154400414
26779	SNORA69	X	119787352	119787483
26780	SNORA68	19	17862587	17862719
26781	SNORA67	17	7577954	7578090
26782	SNORA66	1	92840718	92840850
26783	SNORA65	9	127448501	127448636
26784	SNORA64	16	1962972	1963105
26785	SNORD63	5	138561042	138561109
26786	SNORD62A	9	131485664	131485749
26787	SNORD61	X	136879198	136879270
26788	SNORD60	16	2155022	2155104
26789	SNORD59A	12	56645026	56645100
26790	SNORD58B	18	49491663	49491728
26791	SNORD58A	18	49491282	49491346
26792	SNORD57	20	2656938	2657009
26793	SNORD56	20	2656623	2656693
26795	SNORD54	8	56073838	56073900
26796	SNORD53	2	28927066	28927143
26797	SNORD52	6	31837075	31837138
26798	SNORD51	2	206161880	206161949
26799	SNORD50A	6	85677293	85677367
26800	SNORD49A	17	16440035	16440105
26801	SNORD48	6	31835262	31835325
26802	SNORD47	1	173864368	173864444
26804	SNORD45B	1	75789476	75789546
26805	SNORD45A	1	75787888	75787971
26806	SNORD44	1	173865967	173866027
26807	SNORD43	22	39319051	39319112
26808	SNORD42B	17	28720549	28720615
26809	SNORD42A	17	28723429	28723490
26810	SNORD41	19	12706448	12706517
26811	SNORD55	1	44775864	44775937
26812	SNORD37	19	3982506	3982571
26813	SNORD36C	9	133350845	133350912
26814	SNORD36B	9	133350093	133350163
26815	SNORD36A	9	133350455	133350526
26816	SNORD35A	19	49491174	49491259
26817	SNORD34	19	49490906	49490971
26818	SNORD33	19	49490616	49490698
26819	SNORD32A	19	49489965	49490046
26820	SNORD24	9	133349395	133349469
26821	SNORA74A	5	139278779	139278978
26822	SNORD14A	11	17074652	17074743
26823	RNU12-2P	X	47132671	47132823
26824	RNU11	1	28648599	28648733
26825	RNU6-50P	X	46517522	46517999
26826	RNU6-6P	10	13217268	13217374
26827	RNU6-1	15	67839939	67840044
26828	RNU5F-1	1	44721785	44721900
26829	RNU5E-1	1	11908153	11908271
26830	RNU5D-1	1	44731068	44731167
26831	RNU5A-1	15	65296050	65296166
26832	RNU5B-1	15	65304676	65304792
26834	RNU4-2	12	120291762	120291902
26835	RNU4-1	12	120293093	120293236
26838	RNU4-6P	X	16875116	16875319
26839	RNU4-5P	10	109869805	109870007
26840	RNU4-4P	3	172796307	172796709
26841	RNU4-3P	18	36264736	36264938
26842	SNORD3P4	3	183174936	183175006
26843	SNORD3P3	14	85271931	85272060
26851	SNORD3B-1	17	19061911	19062127
26852	RNU2-5P	9	70188573	70188749
26853	RNU2-4P	17	43387228	43387416
26854	RNU2-3P	15	95745803	95745990
26855	RNU2-2P	11	62841622	62841760
26858	RNU1-15P	7	21381362	21381493
26859	RNU1-14P	7	53366057	53366210
26860	RNVU1-2	1	148388489	148388650
26861	RNU1-11P	6	13214039	13214254
26863	RNVU1-18	1	143729406	143729569
26864	RNVU1-7	1	148038752	148038915
26865	RNU1-27P	14	34546713	34546876
26866	RNU1-28P	14	34556225	34556388
26869	RNU1-3	1	16666784	16666947
26870	RNU1-2	1	16895979	16896142
26871	RNU1-1	1	16514121	16514284
26872	STEAP1	7	90154468	90164826
26873	OPLAH	8	144051265	144064025
26952	SMR3A	4	70360759	70367157
26953	RANBP6	9	6011024	6015659
26957	ABCD1P4	22	16387688	16391876
26958	COPG2	7	130506237	130668747
26959	HBP1	7	107168986	107202522
26960	NBEA	13	34942269	35672735
26973	CHORDC1	11	90200428	90223081
26974	ZNF285	19	44382297	44401607
26978	PABPC1P3	X	74582665	74583541
26980	PABPC1P1	4	39973442	39974338
26982	ABCD1P3	16	32474822	32475806
26983	ABCD1P2	10	38601415	38605601
26984	SEC22A	3	123201942	123274135
26985	AP3M1	10	74120011	74151066
26986	PABPC1	8	100702915	100722087
26993	AKAP8L	19	15380049	15418987
26994	RNF11	1	51236272	51273446
26995	TRUB2	9	128305158	128322446
26996	GPR160	3	170037994	170085416
26998	FETUB	3	186635968	186653140
26999	CYFIP2	5	157266090	157395593
27000	DNAJC2	7	103312288	103344789
27002	PAFAH1B1P2	2	111383526	111385142
27004	TCL6	14	95652096	95673451
27005	USP21	1	161159486	161165751
27006	FGF22	19	639878	644372
27010	TPK1	7	144451940	144836423
27012	KCNV1	8	109963635	109975770
27013	CNPPD1	2	219171896	219179271
27018	BEX3	X	103376322	103378163
27019	DNAI1	9	34458804	34520983
27020	NPTN	15	73560013	73633388
27022	FOXD3	1	63322566	63325127
27023	FOXB1	15	60004310	60007443
27030	MLH3	14	75013763	75051478
27031	NPHP3	3	132680608	132722408
27032	ATP2C1	3	130850594	131016711
27033	ZBTB32	19	35704480	35717047
27034	ACAD8	11	134253537	134265857
27035	NOX1	X	100843323	100874358
27036	SIGLEC7	19	51142259	51153525
27037	TRMT2A	22	20111871	20117253
27039	PKD2L2	5	137889410	137942746
27040	LAT	16	28984802	28990783
27042	UTP25	1	209827971	209857564
27043	PELP1	17	4669773	4704136
27044	SND1	7	127652144	128092592
27063	ANKRD1	10	90912095	90921086
27065	NSG1	4	4386531	4419057
27067	STAU2	8	73420368	73747479
27068	PPA2	4	105369076	105474069
27069	GHITM	10	84139508	84153567
27071	DAPP1	4	99816826	99872289
27072	VPS41	7	38722973	38909199
27074	LAMP3	3	183122214	183162760
27075	TSPAN13	7	16753754	16784535
27076	LYPD3	19	43460786	43465607
27077	B9D1	17	19334694	19377912
27079	RPUSD2	15	40569298	40574948
27085	MTBP	8	120445400	120523635
27086	FOXP1	3	70954707	71583982
27087	B3GAT1	11	134378503	134412241
27089	UQCRQ	5	132866641	132868846
27090	ST6GALNAC4	9	127907885	127917051
27091	CACNG5	17	66835116	66894750
27092	CACNG4	17	66964706	67033397
27093	KCNMB3P1	22	16580765	16582706
27094	KCNMB3	3	179239702	179267049
27095	TRAPPC3	1	36136571	36156052
27097	TAF5L	1	229593110	229626121
27098	CLUL1	18	596987	650297
27099	SND1-IT1	7	127997508	128000076
27101	CACYBP	1	174999434	175012026
27102	EIF2AK1	7	6022246	6059174
27106	ARRDC2	19	18001123	18014101
27107	ZBTB11	3	101648888	101677131
27109	DMAC2L	14	50311515	50327956
27111	SDCBP2	20	1309908	1329138
27112	NALF2	X	69504325	69532507
27113	BBC3	19	47220821	47232997
27115	PDE7B	6	135851700	136195573
27120	DKKL1	19	49360519	49375131
27121	DKK4	8	42373193	42391321
27122	DKK3	11	11963035	12009826
27123	DKK2	4	106921801	107036312
27124	INPP5J	22	31107735	31134696
27125	AFF4	5	132875380	132963654
27127	SMC1B	22	45344062	45413670
27128	CYTH4	22	37282507	37315340
27129	HSPB7	1	16014028	16019593
27130	INVS	9	100099242	100302174
27131	SNX5	20	17941599	17968793
27132	CPNE7	16	89575757	89597245
27133	KCNH5	14	62699463	63045457
27134	TJP3	19	3708383	3750812
27136	MORC1	3	108958247	109118133
27141	CIDEB	14	24305186	24311434
27143	PALD1	10	70458541	70568449
27145	FILIP1	6	75291857	75493799
27146	FAM184B	4	17629305	17781620
27147	DENND2A	7	140518417	140641459
27148	STK36	2	218672048	218702716
27151	CPAMD8	19	16892950	17026817
27152	INTU	4	127623270	127726736
27153	ZNF777	7	149431362	149461061
27154	BRPF3	6	36196743	36232789
27156	RSPH14	22	23059407	23180047
27158	NDOR1	9	137205666	137219360
27159	CHIA	1	111290850	111320565
27160	INGX	X	71491680	71492448
27161	AGO2	8	140520155	140642405
27163	NAAA	4	75910654	75941012
27164	SALL3	18	78979817	78998968
27165	GLS2	12	56470951	56488160
27166	PRELID1	5	177303798	177306948
27170	COTL1P1	17	16853808	16856120
27173	SLC39A1	1	153959109	153968183
27175	TUBG2	17	42659283	42667005
27177	IL36B	2	113022088	113052866
27178	IL37	2	112911164	112918881
27179	IL36A	2	113005458	113011070
27180	SIGLEC9	19	51124879	51140479
27181	SIGLEC8	19	51450996	51458453
27183	VPS4A	16	69311349	69326938
27184	DISC2	1	231814625	231818516
27185	DISC1	1	231626789	232041271
27187	MOCS1P1	16	48496614	48499425
27189	IL17C	16	88638571	88640467
27190	IL17B	5	149374266	149404201
27193	TRAPPC2P5	Y	25699328	25707094
27194	TRAPPC2P4	Y	25904396	25915211
27195	TRAPPC2P3	Y	17796184	17800817
27196	TRAPPC2P2	8	71448633	71449273
27197	GPR82	X	41724180	41730129
27198	HCAR1	12	122726075	122730843
27199	OXGR1	13	96985712	96994729
27200	GPR79	3	158841066	158842083
27201	GPR78	4	8580391	8590022
27202	C5AR2	19	47331613	47347328
27229	TUBGCP4	15	43371072	43409770
27230	SERP1	3	150541997	150546495
27231	NMRK2	19	3933068	3942415
27232	GNMT	6	42960753	42963879
27233	SULT1C4	2	108377953	108388988
27235	COQ2	4	83263823	83285133
27236	ARFIP1	4	152779953	152912356
27237	ARHGEF16	1	3454588	3481114
27238	GPKOW	X	49113395	49124546
